1.95,1.1396,0.9472,1.53,0.9977,0.25,0.75,29.2
1.9,1.1143,0.9337,1.532,0.98608,0.25,0.75,29.4
1.85,1.089,0.9202,1.534,0.97446,0.25,0.75,29.6
1.8,1.0637,0.9067,1.536,0.96284,0.25,0.75,29.8
1.75,1.0384,0.8932,1.538,0.95122,0.25,0.75,30
1.7,1.0131,0.8797,1.54,0.9396,0.25,0.75,30.2
1.65,0.9878,0.8662,1.542,0.92798,0.25,0.75,30.4
1.6,0.9625,0.8527,1.544,0.91636,0.25,0.75,30.6
1.55,0.9372,0.8392,1.546,0.90474,0.25,0.75,30.8
1.5,0.9119,0.8257,1.548,0.89312,0.25,0.75,31
1.39,0.8866,0.8122,1.55,0.8815,0.25,0.75,31
1.28,0.88803,0.80028,1.55,0.87686,0.25,0.75,31
1.17,0.88946,0.78836,1.55,0.87222,0.25,0.75,31
1.06,0.89089,0.77644,1.55,0.86758,0.25,0.75,31
0.95,0.89232,0.76452,1.55,0.86294,0.25,0.75,31
0.84,0.89375,0.7526,1.55,0.8583,0.25,0.75,31
0.73,0.89518,0.74068,1.55,0.85366,0.25,0.75,31
0.62,0.89661,0.72876,1.55,0.84902,0.25,0.75,31
0.51,0.89804,0.71684,1.55,0.84438,0.25,0.75,31
0.4,0.89947,0.70492,1.55,0.83974,0.25,0.75,31
0.36,0.9009,0.693,1.55,0.8351,0.25,0.75,30.9
0.32,0.88786,0.6907,1.547,0.83215,0.25,0.75,30.8
0.28,0.87482,0.6884,1.544,0.8292,0.25,0.75,30.7
0.24,0.86178,0.6861,1.541,0.82625,0.25,0.75,30.6
0.2,0.84874,0.6838,1.538,0.8233,0.25,0.75,30.5
0.16,0.8357,0.6815,1.535,0.82035,0.25,0.75,30.4
0.12,0.82266,0.6792,1.532,0.8174,0.25,0.75,30.3
0.08,0.80962,0.6769,1.529,0.81445,0.25,0.75,30.2
0.04,0.79658,0.6746,1.526,0.8115,0.25,0.75,30.1
0,0.78354,0.6723,1.523,0.80855,0.25,0.75,30
-0.04,0.7705,0.67,1.52,0.8056,0.25,0.75,30
-0.08,0.75979,0.6588,1.52,0.81023,0.25,0.75,30
-0.12,0.74908,0.6476,1.52,0.81486,0.25,0.75,30
-0.16,0.73837,0.6364,1.52,0.81949,0.25,0.75,30
-0.2,0.72766,0.6252,1.52,0.82412,0.25,0.75,30
-0.24,0.71695,0.614,1.52,0.82875,0.25,0.75,30
-0.28,0.70624,0.6028,1.52,0.83338,0.25,0.75,30
-0.32,0.69553,0.5916,1.52,0.83801,0.25,0.75,30
-0.36,0.68482,0.5804,1.52,0.84264,0.25,0.75,30
-0.4,0.67411,0.5692,1.52,0.84727,0.25,0.75,30
-0.44,0.6634,0.558,1.52,0.8519,0.25,0.75,29.9
-0.48,0.6634,0.55924,1.518,0.85587,0.25,0.75,29.8
-0.52,0.6634,0.56048,1.516,0.85984,0.25,0.75,29.7
-0.56,0.6634,0.56172,1.514,0.86381,0.25,0.75,29.6
-0.6,0.6634,0.56296,1.512,0.86778,0.25,0.75,29.5
-0.64,0.6634,0.5642,1.51,0.87175,0.25,0.75,29.4
-0.68,0.6634,0.56544,1.508,0.87572,0.25,0.75,29.3
-0.72,0.6634,0.56668,1.506,0.87969,0.25,0.75,29.2
-0.76,0.6634,0.56792,1.504,0.88366,0.25,0.75,29.1
-0.8,0.6634,0.56916,1.502,0.88763,0.25,0.75,29
-0.8,0.6634,0.5704,1.5,0.8916,0.25,0.75,29
-0.8,0.65844,0.57288,1.499,0.89852,0.25,0.75,29
-0.8,0.65348,0.57536,1.498,0.90544,0.25,0.75,29
-0.8,0.64852,0.57784,1.497,0.91236,0.25,0.75,29
-0.8,0.64356,0.58032,1.496,0.91928,0.25,0.75,29
-0.8,0.6386,0.5828,1.495,0.9262,0.25,0.75,29
-0.8,0.63364,0.58528,1.494,0.93312,0.25,0.75,29
-0.8,0.62868,0.58776,1.493,0.94004,0.25,0.75,29
-0.8,0.62372,0.59024,1.492,0.94696,0.25,0.75,29
-0.8,0.61876,0.59272,1.491,0.95388,0.25,0.75,29
-0.8,0.6138,0.5952,1.49,0.9608,0.25,0.75,29
-0.8,0.61677,0.60263,1.491,0.96541,0.25,0.75,29
-0.8,0.61974,0.61006,1.492,0.97002,0.25,0.75,29
-0.8,0.62271,0.61749,1.493,0.97463,0.25,0.75,29
-0.8,0.62568,0.62492,1.494,0.97924,0.25,0.75,29
-0.8,0.62865,0.63235,1.495,0.98385,0.25,0.75,29
-0.8,0.63162,0.63978,1.496,0.98846,0.25,0.75,29
-0.8,0.63459,0.64721,1.497,0.99307,0.25,0.75,29
-0.8,0.63756,0.65464,1.498,0.99768,0.25,0.75,29
-0.8,0.64053,0.66207,1.499,1.0023,0.25,0.75,29
-0.8,0.6435,0.6695,1.5,1.0069,0.25,0.75,29
-0.8,0.6435,0.6721,1.502,1.0122,0.25,0.75,29
-0.8,0.6435,0.6747,1.504,1.0176,0.25,0.75,29
-0.8,0.6435,0.6773,1.506,1.0229,0.25,0.75,29
-0.8,0.6435,0.6799,1.508,1.0282,0.25,0.75,29
-0.8,0.6435,0.6825,1.51,1.0336,0.25,0.75,29
-0.8,0.6435,0.6851,1.512,1.0389,0.25,0.75,29
-0.8,0.6435,0.6877,1.514,1.0442,0.25,0.75,29
-0.8,0.6435,0.6903,1.516,1.0495,0.25,0.75,29
-0.8,0.6435,0.6929,1.518,1.0549,0.25,0.75,29
-0.8,0.6435,0.6955,1.52,1.0602,0.25,0.75,29
-0.8,0.64317,0.69855,1.53,1.0629,0.25,0.75,29
-0.8,0.64284,0.7016,1.54,1.0655,0.25,0.75,29
-0.8,0.64251,0.70465,1.55,1.0682,0.25,0.75,29
-0.8,0.64218,0.7077,1.56,1.0708,0.25,0.75,29
-0.8,0.64185,0.71075,1.57,1.0735,0.25,0.75,29
-0.8,0.64152,0.7138,1.58,1.0762,0.25,0.75,29
-0.8,0.64119,0.71685,1.59,1.0788,0.25,0.75,29
-0.8,0.64086,0.7199,1.6,1.0815,0.25,0.75,29
-0.8,0.64053,0.72295,1.61,1.0841,0.25,0.75,29
-0.8,0.6402,0.726,1.62,1.0868,0.25,0.75,29
-0.8,0.64338,0.72508,1.628,1.0883,0.25,0.75,29
-0.8,0.64656,0.72416,1.636,1.0897,0.25,0.75,29
-0.8,0.64974,0.72324,1.644,1.0912,0.25,0.75,29
-0.8,0.65292,0.72232,1.652,1.0927,0.25,0.75,29
-0.8,0.6561,0.7214,1.66,1.0942,0.25,0.75,29
-0.8,0.65928,0.72048,1.668,1.0956,0.25,0.75,29
-0.8,0.66246,0.71956,1.676,1.0971,0.25,0.75,29
-0.8,0.66564,0.71864,1.684,1.0986,0.25,0.75,29
-0.8,0.66882,0.71772,1.692,1.1,0.25,0.75,29
-0.8,0.672,0.7168,1.7,1.1015,0.25,0.75,29
-0.8,0.6741,0.71904,1.689,1.0988,0.25,0.75,29
-0.8,0.6762,0.72128,1.678,1.0961,0.25,0.75,29
-0.8,0.6783,0.72352,1.667,1.0934,0.25,0.75,29
-0.8,0.6804,0.72576,1.656,1.0907,0.25,0.75,29
-0.8,0.6825,0.728,1.645,1.0881,0.25,0.75,29
-0.8,0.6846,0.73024,1.634,1.0854,0.25,0.75,29
-0.8,0.6867,0.73248,1.623,1.0827,0.25,0.75,29
-0.8,0.6888,0.73472,1.612,1.08,0.25,0.75,29
-0.8,0.6909,0.73696,1.601,1.0773,0.25,0.75,29
-0.8,0.693,0.7392,1.59,1.0746,0.25,0.75,28.9
-0.8,0.67725,0.76048,1.566,1.0703,0.25,0.75,28.8
-0.8,0.6615,0.78176,1.542,1.066,0.25,0.75,28.7
-0.8,0.64575,0.80304,1.518,1.0617,0.25,0.75,28.6
-0.8,0.63,0.82432,1.494,1.0574,0.25,0.75,28.5
-0.8,0.61425,0.8456,1.47,1.0531,0.25,0.75,28.4
-0.8,0.5985,0.86688,1.446,1.0488,0.25,0.75,28.3
-0.8,0.58275,0.88816,1.422,1.0445,0.25,0.75,28.2
-0.8,0.567,0.90944,1.398,1.0402,0.25,0.75,28.1
-0.8,0.55125,0.93072,1.374,1.0359,0.25,0.75,28
-0.8,0.5355,0.952,1.35,1.0316,0.25,0.75,28
-0.8,0.53865,0.9576,1.335,1.0278,0.25,0.75,28
-0.8,0.5418,0.9632,1.32,1.024,0.25,0.75,28
-0.8,0.54495,0.9688,1.305,1.0201,0.25,0.75,28
-0.8,0.5481,0.9744,1.29,1.0163,0.25,0.75,28
-0.8,0.55125,0.98,1.275,1.0125,0.25,0.75,28
-0.8,0.5544,0.9856,1.26,1.0087,0.25,0.75,28
-0.8,0.55755,0.9912,1.245,1.0049,0.25,0.75,28
-0.8,0.5607,0.9968,1.23,1.001,0.25,0.75,28
-0.8,0.56385,1.0024,1.215,0.99722,0.25,0.75,28
-0.8,0.567,1.008,1.2,0.9934,0.25,0.75,28
-0.8,0.57015,1.0136,1.184,0.98929,0.25,0.75,28
-0.8,0.5733,1.0192,1.168,0.98518,0.25,0.75,28
-0.8,0.57645,1.0248,1.152,0.98107,0.25,0.75,28
-0.8,0.5796,1.0304,1.136,0.97696,0.25,0.75,28
-0.8,0.58275,1.036,1.12,0.97285,0.25,0.75,28
-0.8,0.5859,1.0416,1.104,0.96874,0.25,0.75,28
-0.8,0.58905,1.0472,1.088,0.96463,0.25,0.75,28
-0.8,0.5922,1.0528,1.072,0.96052,0.25,0.75,28
-0.8,0.59535,1.0584,1.056,0.95641,0.25,0.75,28
-0.8,0.5985,1.064,1.04,0.9523,0.25,0.75,28
-0.8,0.60165,1.0696,1.036,0.95707,0.25,0.75,28
-0.8,0.6048,1.0752,1.032,0.96184,0.25,0.75,28
-0.8,0.60795,1.0808,1.028,0.96661,0.25,0.75,28
-0.8,0.6111,1.0864,1.024,0.97138,0.25,0.75,28
-0.8,0.61425,1.092,1.02,0.97615,0.25,0.75,28
-0.8,0.6174,1.0976,1.016,0.98092,0.25,0.75,28
-0.8,0.62055,1.1032,1.012,0.98569,0.25,0.75,28
-0.8,0.6237,1.1088,1.008,0.99046,0.25,0.75,28
-0.8,0.62685,1.1144,1.004,0.99523,0.25,0.75,28
NaN,0.63,1.12,1,1,0.25,0.75,NaN
