SampleID	mbsf	rmbsf	EccAge	O18PDB	C13PDB	C13out
690B-18-4-72	162.419996948242	164.099959106445	0.192334701279922	-0.468294540540541	1.76237991891892	
690B-18-4-88	162.579996948242	164.259959106445	0.187001367469751	-0.396352891891892	1.78028221621622	
690B-18-4-103	162.729996948242	164.409959106445	0.182001367022716	-0.298847805421104	1.77421456921588	
690B-18-4-116	162.859996948242	164.539959106445	0.177668033301953	-0.436680243243243	1.77090451351351	
690B-18-4-133	163.029996948242	164.709959106445	0.172001366128646	-0.395181594594595	1.76118681081081	
690B-18-4-148	163.179996948242	164.859959106445	0.167001365681612	-0.142785683446273	1.78641612778316	
690B-18-5-28	163.479996948242	165.159959106445	0.157001364787542	-0.422928297297298	1.66653140540541	
690B-18-5-43	163.629996948242	165.309959106445	0.152001364340507	-0.329647669893514	1.67183079380445	
690B-18-5-57	163.769996948242	165.449959106445	0.147334697256608	-0.355566648648649	1.7401837027027	
690B-18-5-71	163.909996948242	165.589959106445	0.142668030172709	-0.245151	1.715156	
690B-18-5-86	164.059996948242	165.739959106445	0.137668029725674	-0.0577746969990321	1.61783146176186	
690B-18-5-100	164.199996948242	165.879959106445	0.133001362641775	-0.402545351351352	1.5903882972973	
690B-18-5-113	164.329996948242	166.009959106445	0.128668028921012	-0.511090702702703	1.46786059459459	
690B-18-5-127	164.469996948242	166.149959106445	0.124001361837112	-0.232893710551791	1.51867679574056	
690B-18-5-141	164.609996948242	166.289959106445	0.119334694753213	-0.373519054054054	1.60318289189189	
690B-18-6-5	164.749996948242	166.429959106445	0.114668027669314	-0.452043405405406	1.56664518918919	
690B-18-6-18	164.879996948242	166.559959106445	0.11033469394855	-0.15098172410455	1.59587212971926	
690B-18-6-57	165.269996948242	166.949959106445	0.10200073938299	-0.068854737657309	1.74611746369797	
690B-18-6-94	165.639996948242	167.319959106445	0.094600659172946	-0.026124751210068	1.71632279767667	
690B-18-6-131	166.009996948242	167.689959106445	0.0872005789629025	-0.181095764762827	1.70880813165537	
690B-18-7-17	166.349996948242	168.039953613281	0.0802006129530096	-0.453133778315586	1.51076346563408	
690B-18-CC-10	166.519998168945	168.189950561523	0.0772006414712419	-0.430357756756757	1.57327748648649	
690B-18-CC-22	166.639998168945	168.309950561523	0.0748006154571737	-0.243053791868345	1.65411879961278	
						
690B-19-1-18	167.079993896484	168.499946289063	0.0710006597183772	-0.262341805421104	1.56291413359148	
690B-19-1-53	167.429993896484	168.849946289063	0.0640005838440119	-0.335871818973863	1.18722946757018	
690B-19-1-88	167.779993896484	169.199946289063	0.0570005079696466	-0.436078832526622	1.00704480154889	
690B-19-1-123	168.129993896484	169.549946289063	0.0500004320952812	-0.497218846079381	0.921160135527589	
690B-19-2-8	168.479993896484	169.899946289063	0.0430003562209154	-0.39078985963214	0.777084469506292	
690B-19-2-45	168.849993896484	170.269946289062	0.0356002760108724	-0.415599873184899	0.768338803484995	
690B-19-2-81	169.209993896484	170.629946289063	0.0284001979686676	-0.450164928363989	0.634824845111326	
690B-19-2-114	169.539993896484	170.959946289063	0.0218001264299805	-0.581037126815102	0.0331582552758954	
690B-19-3-7	169.980003662109	171.399940795898	0.0130001409095359	-0.863373325266215	-0.215447134559535	
690B-19-3-47	170.380003662109	171.799940795898	0.00500005419597532	-0.870603523717328	0.294398375605034	
690B-19-3-89	170.800003662109	172.219940795898	-0.00755041283378425	0.0313822778315583	2.2332508857696	
690B-19-3-130	171.210003662109	172.629940795898	-0.0257602320211487	-0.200421920619555	1.97197739593417	
690B-19-4-18	171.609992675781	173.039939575195	-0.0439699969919675	0.0123398809293318	2.20851390609874	
690B-19-4-66	172.089992675781	173.519939575195	-0.0652888096991242	-0.0566933175217814	2.19272041626331	
690B-19-4-104	172.469992675781	173.899939575195	-0.08216620309229	0.0155774840271053	2.26105692642788	
690B-19-5-29	172.879996337891	174.649939575195	-0.115476847947223	0.0305602855759921	2.35737343659245	
690B-19-5-68	173.269996337891	175.039939575195	-0.132798383271789	0.132325587124879	2.36400994675702	
690B-19-5-107	173.659996337891	175.429939575195	-0.150119918596353	0.0982434886737655	2.63167645692159	
690B-19-CC-26	173.980001220703	175.749944458008	-0.164332677267302	0.145240990222652	2.75283296708616	
						
690B-20-1-10	174.400003051758	175.869943237305	-0.16955495341679	0.242383491771539	3.05275947725073	
690B-20-1-48	174.780003051758	176.249943237305	-0.185751675062442	0.0542912933204257	2.8870959874153	
690B-20-1-85	175.150003051758	176.619943237305	-0.201522167191103	0.159887994869313	3.22416249757986	
690B-20-1-122	175.520003051758	176.989943237305	-0.217292659319765	0.219730728073572	3.0902425750242	
690B-20-2-9	175.890003051758	177.359943237305	-0.233063151448427	0.159522245982575	2.95065939012585	
690B-20-2-46	176.260003051758	177.729943237305	-0.248833643577088	0.172699963891578	2.98890620522749	
690B-20-2-83	176.630003051758	178.099943237305	-0.26460413570575	0.132513681800581	2.93455302032914	
690B-20-2-120	177.000003051758	178.469943237305	-0.286376423788412	0.319983099709583	3.18415983543078	
690B-20-3-7	177.370003051758	178.849937744141	-0.312942175303945	0.139022317618586	3.20080665053243	
690B-20-3-44	177.740003051758	179.219937744141	-0.338809202021231	0.161001935527589	3.09908346563407	
690B-20-3-83	178.130003051758	179.609937744141	-0.366074446398912	0.0274846534365923	3.27608028073572	
690B-20-3-121	178.510003051758	179.989937744141	-0.392640581946394	0.196641971345595	3.16876709583737	
690B-20-4-11	178.910003051758	180.399932250977	-0.421303659952518	-0.0580473107454019	3.18138391093901	
690B-20-4-52	179.320003051758	180.809932250977	-0.449967121990592	0.289380207163601	3.12399072604066	
690B-20-4-93	179.730003051758	181.219932250977	-0.478630584028665	0.0287580250726039	3.2407275411423	
690B-20-CC-9	180.140003051758	181.629932250977	-0.507294046066738	0.0792207429816068	2.90688435624395	
						
690B-21-1-25	180.550003051758	182.019927978516	-0.534558991752901	0.0584148608906097	3.2242911713456	
690B-21-1-67	180.970003051758	182.439927978516	-0.56392156262117	0.0711812787996126	3.19030798644724	
690B-21-1-109	181.390003051758	182.859927978516	-0.593284133489442	0.0653822967086155	2.86638480154889	
690B-21-2-2	181.820003051758	183.299922485352	-0.624044537986156	0.182167476185866	2.66460164569216	
						
690B-21-2-90	182.700003051758	184.179922485352	-0.674348539219301	0.206455956147144	3.17708546950629	
690B-21-2-135	183.150003051758	184.629922485352	-0.692524465207418	0.281881996127783	3.11190738141336	
690B-21-3-75	183.400003051758	184.879922485352	-0.702622201867483	0.136565576089061	2.87146120522749	
690B-21-3-30	183.600003051758	185.079922485352	-0.710700391195536	0.123745036108422	3.11295929332043	
690B-21-3-147	184.120003051758	185.599922485352	-0.731703683448471	0.1110761160697	2.71286311713456	
690B-21-4-13	184.930003051758	185.759928588867	-0.738166481437686	0.0726460560503386	2.84082502904163	
						
690B-22-1-13	185.329996948242	186.169932250977	-0.754726917476258	0.287484696030978	2.87093694094869	
690B-22-1-53	185.729996948242	186.569932250977	-0.777833119434588	0.100758036011616	3.28824885285576	
690B-22-1-93	186.129996948242	186.969932250977	-0.806629432927656	0.119444275992255	3.30708076476283	
690B-22-1-132	186.519996948242	187.359932250977	-0.834705838583395	0.336815515972894	3.40995267666989	
690B-22-2-22	186.919996948242	187.759932250977	-0.863502152076463	0.298912455953533	3.33158458857696	
690B-22-2-63	187.329996948242	188.169932250977	-0.893018373406856	0.095701595934172	3.41734650048403	
690B-22-2-105	187.749996948242	188.589932250977	-0.923254502574578	0.122319835914811	3.35246841239109	
690B-22-2-149	188.189996948242	189.029932250977	-0.954930447416952	0.0839860758954498	3.12445032429816	
690B-22-3-44	188.639996948242	189.479932250977	-0.987326300096652	0.289031297192643	2.99233857212004	
690B-22-3-91	189.109996948242	189.949932250977	-1.02116196845101	0.349598649564375	3.15950624394966	
690B-22-4-19	189.889996948242	190.729932250977	-1.05655251198081	0.484290001936108	3.45061391577928	
690B-22-4-68	190.379996948242	191.219932250977	-1.07366101170085	0.474325354307841	3.36987158760891	
690B-22-4-116	190.859996948242	191.699932250977	-1.09042035836538	0.252129906679574	3.30526925943853	
690B-22-CC-18	191.129996948242	191.969932250977	-1.09984749086418	0.357547059051307	3.28602693126815	
						
690B-23-1-30	191.499996948242	192.289929199219	-1.11102028208747	0.376439411423039	3.37687460309777	
690B-23-1-73	191.929996948242	192.719929199219	-1.12603386347444	0.399746763794772	3.3336522749274	
690B-23-1-115	192.349996948242	193.139929199219	-1.14118406854288	0.511325116166505	3.55331994675702	
690B-23-2-4	192.739996948242	193.529929199219	-1.16427368407881	0.683419468538238	3.84578761858664	
690B-23-2-40	193.009996948242	193.799929199219	-1.18025880252675	0.759213820909971	3.73903529041626	
690B-23-2-74	193.329996948242	194.119929199219	-1.19920412809469	0.718086173281704	3.63141296224589	
690B-23-2-106	193.649996948242	194.439929199219	-1.21814945366263	0.260893525653436	3.65785063407551	
690B-23-2-136	193.949996948242	194.739929199219	-1.23591069638257	0.774792878025169	3.66228830590513	
690B-23-3-14	194.339996948242	195.019928588867	-1.25248782011917	0.823607230396902	3.75734597773475	
690B-23-3-40	194.599996948242	195.279928588867	-1.26788089714312	0.769662582768635	3.76141364956438	
690B-23-3-65	194.849996948242	195.529928588867	-1.28268193274308	0.643369764762826	3.72947686350436	
690B-23-3-89	195.089996948242	195.769928588867	-1.29689092691903	0.577399976766699	3.54812469022265	
690B-23-3-112	195.319996948242	195.999928588867	-1.31050787967098	0.590315188770571	3.76336251694095	
690B-23-3-136	195.559996948242	196.239928588867	-1.32471687384694	0.584615400774443	3.74697034365924	
690B-23-4-10	195.799996948242	196.479928588867	-1.33892586802289	0.586890612778315	3.81322817037754	
690B-23-4-34	196.039996948242	196.719928588867	-1.35313486219884	0.584855824782188	3.92003599709584	
690B-23-4-59	196.289996948242	196.969928588867	-1.3679358977988	0.48574903678606	4.03190382381413	
690B-23-4-85	196.549996948242	197.229928588867	-1.38332897482274	0.623232248789932	3.94869165053243	
690B-23-4-111	196.809996948242	197.489928588867	-1.3987220518467	0.595865460793804	3.76818947725073	
690B-23-4-137	197.069996948242	197.749928588867	-1.41411512887064	0.600469672797676	3.64143730396902	
690B-23-5-14	197.339996948242	198.019928588867	-1.43010024731859	0.420877884801549	3.88148513068732	
690B-23-5-41	197.609996948242	198.289928588867	-1.44608536576654	0.406497096805421	3.78996295740561	
690B-23-5-67	197.869996948242	198.549928588867	-1.46147844279049	0.514693308809293	3.97628078412391	
690B-23-5-93	198.129996948242	198.809928588867	-1.47687151981444	0.668844520813165	3.92618861084221	
						
690B-24-1-18	198.379996948242	198.999931030273	-1.48812045141176	0.420307732817038	3.9598264375605	
690B-24-1-43	198.629996948242	199.249931030274	-1.50292148701172	0.45672394482091	3.9009542642788	
