50.18423,50.33233,0.61,0.87,-0.72,-0.49
50.18917,50.33637,0.83,1.09,-0.82,-0.57
50.19361,50.34,0.79,0.79,-0.81,-0.81
50.19361,50.34,0.47,0.73,-0.45,-0.28
50.19361,50.34,0.75,0.75,-0.71,-0.71
50.21497,50.35744,0.61,1.33,-0.24,-0.52
50.21497,50.35744,0.79,1.05,-0.83,-0.58
50.22679,50.36709,0.79,0.79,-0.75,-0.75
50.22679,50.36709,0.81,1.07,-0.65,-0.43
50.24396,50.38111,0.78,1.04,-0.83,-0.57
50.25129,50.38709,0.59,0.59,-0.84,-0.84
50.25129,50.38709,1.24,1.5,-0.01,0.07
50.26213,50.39595,0.8,1.06,-0.76,-0.52
50.26464,50.398,0.75,0.75,-0.91,-0.91
50.28249,50.41257,0.34,1.06,-0.51,-0.79
50.28249,50.41257,0.51,0.77,-1,-0.71
50.29503,50.42281,0.58,0.58,-0.82,-0.82
50.29503,50.42281,1.25,1.51,-0.31,-0.16
50.30383,50.43,0.96,0.96,-0.5,-0.5
50.30383,50.43,0.31,0.57,-1.19,-0.86
50.30383,50.43,0.9,0.9,-0.65,-0.65
50.32465,50.447,0.78,0.78,-0.12,-0.12
50.32465,50.447,0.62,0.88,-0.56,-0.36
50.32843,50.45009,0.41,0.67,-0.92,-0.65
50.34057,50.46,0.6,0.6,-0.92,-0.92
50.34179,50.461,0.56,0.56,-0.85,-0.85
50.34179,50.461,-0.23,0.03,-1.61,-1.19
50.34179,50.461,0.49,0.49,-0.85,-0.85
50.38858,50.4992,0.62,1.34,-0.22,-0.5
50.44044,50.54156,0.97,0.97,-0.8,-0.8
50.44044,50.54156,0.99,0.99,-1.1,-1.1
50.45079,50.55,0.9,0.9,-0.7,-0.7
50.45201,50.551,0.44,0.7,-0.81,-0.56
50.45201,50.551,0.63,0.63,-1.34,-1.34
50.49215,50.58378,0.89,0.89,-0.8,-0.8
50.53284,50.617,0.2,0.46,-0.83,-0.58
50.53284,50.617,0.86,0.86,-0.54,-0.54
50.54386,50.626,0.54,0.54,-0.77,-0.77
50.60912,50.67929,0.55,0.55,-0.84,-0.84
50.60912,50.67929,0.13,0.39,-0.9,-0.63
50.60912,50.67929,0.26,0.52,-0.72,-0.49
50.64305,50.707,0.85,0.85,-0.45,-0.45
50.64937,50.71216,0.63,0.89,-0.96,-0.68
50.65761,50.71889,1.02,1.02,-0.81,-0.81
50.67126,50.73003,0.64,1.36,-0.26,-0.54
50.7312,50.779,0.15,0.15,-1.12,-1.12
50.7312,50.779,0,0,-1.29,-1.29
50.81657,50.85,-0.03,0.23,-1.03,-0.73
50.81657,50.85,0.5,0.5,-0.93,-0.93
50.81898,50.852,0.53,0.53,-1.05,-1.05
50.91516,50.932,1.08,1.08,-0.41,-0.41
50.91516,50.932,0.7,0.96,-0.48,-0.3
50.91998,50.936,0.65,0.91,-0.68,-0.46
50.91998,50.936,1.1,1.1,-0.73,-0.73
50.93596,50.9492,-0.02,0.24,-0.56,-0.36
50.94635,50.95759,0.65,0.91,-0.71,-0.48
51.01222,51.01082,0.02,0.74,-0.6,-0.88
51.06337,51.05225,-0.17,0.09,-1.57,-1.16
51.07087,51.05844,-0.02,0.7,-0.58,-0.86
51.07087,51.05844,0.3,0.56,-1.06,-0.76
51.08974,51.074,0.61,0.61,-0.7,-0.7
51.08974,51.074,0.34,0.6,-0.63,-0.42
51.09217,51.076,0.14,0.4,-0.98,-0.69
51.09217,51.076,0.77,0.77,-0.76,-0.76
51.14948,51.12326,0.2,0.92,-0.56,-0.84
51.2127,51.1754,-0.02,0.24,-0.92,-0.65
51.21869,51.18033,0.41,0.67,-1.28,-0.93
51.24091,51.19866,0.51,0.77,-0.98,-0.69
51.2971,51.245,0.46,0.46,-0.75,-0.75
51.2971,51.245,0.15,0.41,-0.77,-0.53
51.29953,51.247,0.38,0.38,-0.98,-0.98
51.29953,51.247,0.05,0.31,-1.03,-0.74
51.29953,51.247,0.59,0.59,-0.93,-0.93
51.30605,51.25238,0.57,0.57,-0.59,-0.59
51.50447,51.416,0.17,0.17,-0.93,-0.93
51.50689,51.418,0.34,0.34,-0.78,-0.78
51.50836,51.41921,-0.18,0.54,0.68,0.4
51.50836,51.41921,0.3,0.56,0.4,0.4
51.50836,51.41921,0.38,0.38,0.5,0.5
51.54824,51.4521,0.62,0.88,-0.78,-0.54
51.58729,51.4843,0.51,0.51,-0.48,-0.48
51.58729,51.4843,0.03,0.29,-0.77,-0.53
51.59661,51.49199,0.46,0.46,-0.97,-0.97
51.62428,51.5148,0.32,0.32,-0.81,-0.81
51.68636,51.566,0.01,0.01,-0.84,-0.84
51.68636,51.566,0.12,0.12,-0.91,-0.91
51.69,51.569,-0.47,-0.21,-1.19,-0.86
51.69,51.569,-0.02,-0.02,-1.23,-1.23
51.76875,51.63394,1.16,NaN,-0.59,NaN
51.76875,51.63394,0.83,1.09,-0.78,-0.54
51.7864,51.6485,0,0.26,-0.66,-0.44
51.80402,51.66302,-0.43,0.29,-0.32,-0.6
51.80402,51.66302,-0.11,0.15,-0.94,-0.66
51.80415,51.66313,0.48,0.48,-0.78,-0.78
51.81369,51.671,0.45,0.45,-0.01,-0.01
51.81369,51.671,-0.31,-0.05,-0.85,-0.59
51.81369,51.671,0,0,-1.26,-1.26
51.85949,51.70877,0.34,0.34,-1,-1
51.92987,51.767,-0.45,-0.19,-1.21,-0.87
51.92987,51.767,0.26,0.26,-0.83,-0.83
52.0264,51.84725,-0.16,0.1,-0.89,-0.62
52.04687,51.86426,0.57,0.83,-0.43,-0.26
52.05497,51.871,0.37,0.37,-0.12,-0.12
52.05497,51.871,-0.13,0.13,-0.76,-0.52
52.05618,51.872,0.4,0.4,-0.71,-0.71
52.05618,51.872,-0.13,0.13,-0.88,-0.62
52.07077,51.88414,-0.03,0.23,-1.16,-0.84
52.07638,51.8888,0.25,0.25,-0.57,-0.57
52.07638,51.8888,-0.25,0.01,-0.96,-0.68
52.1461,51.94676,-0.11,0.61,-0.16,-0.44
52.1461,51.94676,0.07,0.33,-0.8,-0.55
52.15282,51.95234,0.06,0.32,-0.71,-0.48
52.15566,51.9547,0.76,0.76,-0.89,-0.89
52.15566,51.9547,0.71,0.71,-0.76,-0.76
52.19577,51.98805,0.1,0.36,-0.89,-0.62
52.19577,51.98805,-0.44,0.28,-0.22,-0.5
52.24495,52.02893,0.07,0.33,-0.87,-0.6
52.24495,52.02893,-0.52,0.2,-0.22,-0.5
52.24623,52.03,0.07,0.07,-0.82,-0.82
52.24623,52.03,-0.34,-0.08,-0.67,-0.45
52.24623,52.03,0.23,0.23,-0.84,-0.84
52.24864,52.032,-0.25,0.01,-0.74,-0.51
52.25826,52.04,0.5,0.5,-0.44,-0.44
52.25826,52.04,0.04,0.3,-0.56,-0.36
52.29613,52.07148,-0.5,-0.23,-1.23,-0.89
52.29613,52.07148,-0.73,-0.01,-0.63,-0.91
52.34429,52.11152,-0.15,0.11,-0.98,-0.69
52.34429,52.11152,-0.54,0.18,-0.37,-0.65
52.35939,52.12407,0.26,0.26,-0.75,-0.75
52.39698,52.15532,-0.57,0.15,-0.29,-0.57
52.39698,52.15532,-0.01,0.25,-0.97,-0.69
52.43629,52.188,0.2,0.2,-0.66,-0.66
52.43629,52.188,-0.13,0.13,-0.7,-0.48
52.44665,52.19661,-0.06,0.2,-0.72,-0.49
52.44665,52.19661,-0.57,0.15,-0.34,-0.62
52.46566,52.21241,-0.12,0.14,-0.7,-0.47
52.49883,52.23999,-0.17,0.09,-0.88,-0.61
52.49883,52.23999,-0.93,-0.21,-0.53,-0.81
52.5475,52.28045,0.09,0.35,-0.94,-0.66
52.5475,52.28045,-0.56,0.16,-0.47,-0.75
52.56356,52.2938,0.25,0.25,-0.58,-0.58
52.56356,52.2938,-0.01,0.25,-0.43,-0.26
52.59566,52.32049,-0.32,-0.06,-1.04,-0.74
52.59566,52.32049,-0.79,-0.07,-0.47,-0.75
52.61552,52.337,0.03,0.03,-0.53,-0.53
52.61552,52.337,-0.17,0.09,-0.45,-0.28
52.62033,52.341,-0.37,-0.11,-0.93,-0.66
52.62635,52.346,0.27,0.27,-0.84,-0.84
52.62635,52.346,-0.2,0.06,-0.99,-0.7
52.63738,52.35517,-0.15,0.11,-0.68,-0.46
52.64683,52.36303,-0.06,0.2,-0.8,-0.55
52.64683,52.36303,-0.67,0.05,-0.27,-0.55
52.66586,52.379,0.74,0.74,0.02,0.02
52.66586,52.379,0.19,0.45,-0.51,-0.32
52.66586,52.379,0.88,0.88,0.04,0.04
52.67896,52.39,0.23,0.23,-0.84,-0.84
52.68134,52.392,0.31,0.31,-0.72,-0.72
52.68134,52.392,-0.17,0.09,-0.95,-0.67
52.71111,52.417,0.48,0.48,-0.46,-0.46
52.71111,52.417,0.07,0.33,-0.35,-0.2
52.71111,52.417,0.46,0.46,-0.41,-0.41
52.72632,52.42978,-0.12,0.14,-0.69,-0.47
52.72777,52.431,0.35,0.35,-0.55,-0.55
52.72777,52.431,-0.12,0.14,-0.61,-0.4
52.73845,52.43997,-0.21,0.05,-0.6,-0.39
52.73845,52.43997,-0.4,0.32,-0.14,-0.42
52.74717,52.44729,-0.52,0.2,-0.51,-0.79
52.74717,52.44729,-0.22,0.04,-1,-0.71
52.75754,52.456,0.35,0.35,-0.46,-0.46
52.75754,52.456,0.04,0.3,-0.55,-0.36
52.75754,52.456,0.35,0.35,-0.47,-0.47
52.77016,52.4666,0.17,0.43,-0.34,-0.19
52.7873,52.481,0.17,0.17,-0.84,-0.84
52.7873,52.481,-0.25,0.01,-0.77,-0.53
52.79782,52.48983,-0.37,0.35,-0.09,-0.37
52.79782,52.48983,0.14,0.41,-0.79,-0.54
52.81588,52.505,-0.06,-0.06,-0.63,-0.63
52.81707,52.506,0.09,0.09,-0.73,-0.73
52.81707,52.506,-0.41,-0.15,-0.81,-0.56
52.84446,52.529,0.26,0.26,-0.56,-0.56
52.84446,52.529,0.36,0.36,-0.6,-0.6
52.84446,52.529,-0.19,0.07,-0.74,-0.51
52.845,52.52946,-0.32,0.4,-0.3,-0.58
52.845,52.52946,0.04,0.3,-0.85,-0.59
52.84922,52.533,0.38,0.38,-0.46,-0.46
52.85279,52.536,0.19,0.19,-0.64,-0.64
52.85279,52.536,-0.27,-0.01,-0.76,-0.52
52.87779,52.557,0.15,0.15,-0.93,-0.93
52.87779,52.557,-0.17,0.09,-0.47,-0.29
52.89516,52.57159,-0.52,0.2,-0.38,-0.66
52.89516,52.57159,-0.17,0.09,-1.03,-0.73
52.90756,52.582,0.39,0.39,-0.59,-0.59
52.90756,52.582,-0.07,0.19,-0.67,-0.45
52.93613,52.606,-1.02,-0.76,-1.37,-1
52.94482,52.6133,-0.56,0.16,-0.35,-0.63
52.94482,52.6133,-0.27,-0.01,-1.04,-0.74
52.95179,52.61914,-0.22,0.04,-1.16,-0.84
52.95876,52.625,0.09,0.09,-0.44,-0.44
52.95995,52.626,-0.23,-0.23,-0.78,-0.78
52.95995,52.626,-0.71,-0.45,-0.9,-0.63
52.9642,52.62957,-0.43,0.29,-0.25,-0.53
52.9642,52.62957,-0.2,0.06,-0.89,-0.62
52.98852,52.65,0.16,0.16,-0.79,-0.79
52.98852,52.65,-0.29,-0.03,-0.81,-0.56
52.99925,52.65901,-0.27,-0.01,-0.67,-0.45
53.01373,52.67116,0.49,0.49,-0.5,-0.5
53.01714,52.67403,0.98,1.24,-0.44,-0.27
53.0326,52.687,0.41,0.41,-0.61,-0.61
53.0326,52.687,-0.08,0.19,-0.69,-0.47
53.03611,52.68995,-0.15,0.11,-0.79,-0.54
53.0429,52.69564,0.27,0.27,-0.75,-0.75
53.0429,52.69564,0.27,0.27,-1.05,-1.05
53.05262,52.70381,0.26,0.26,-0.56,-0.56
53.05262,52.70381,0.47,0.47,-0.38,-0.38
53.06853,52.71716,-0.52,0.2,NaN,NaN
53.06853,52.71716,NaN,NaN,-0.89,-0.62
53.08979,52.735,0.25,0.25,-0.66,-0.66
53.08979,52.735,-0.22,0.04,-0.8,-0.56
53.10704,52.74948,-0.44,-0.18,-0.69,-0.47
53.11832,52.759,0.38,0.38,-0.5,-0.5
53.11832,52.759,-0.03,0.23,-0.61,-0.4
53.12155,52.76179,-0.23,0.49,-0.14,-0.42
53.12155,52.76179,0.11,0.37,-0.73,-0.5
53.12842,52.76771,0.35,0.35,-0.62,-0.62
53.12842,52.76771,0.09,0.35,-0.65,-0.43
53.12842,52.76771,0.22,0.48,-0.58,-0.38
53.12991,52.769,0.04,0.3,-0.43,-0.26
53.16748,52.80141,-0.58,0.14,-0.36,-0.64
53.16748,52.80141,0.01,0.27,-0.78,-0.54
53.16931,52.80298,0.52,0.78,-0.28,-0.15
53.18567,52.817,0.12,0.12,-0.73,-0.73
53.18567,52.817,-0.35,-0.09,-0.77,-0.53
53.20083,52.83,-0.04,-0.04,-0.81,-0.81
53.20083,52.83,-0.43,-0.17,-0.75,-0.51
53.21712,52.84396,-0.29,-0.03,-0.99,-0.7
53.21712,52.84396,-0.69,0.03,-0.44,-0.72
53.2308,52.85569,-0.18,-0.18,-0.72,-0.72
53.2308,52.85569,-0.72,-0.46,-0.98,-0.69
53.2308,52.85569,-0.3,-0.04,-0.72,-0.49
53.25566,52.877,-0.22,0.04,-0.53,-0.34
53.25683,52.878,-0.43,-0.17,-0.72,-0.49
53.26481,52.88484,-0.6,0.12,-0.28,-0.56
53.26481,52.88484,-0.15,0.11,-0.93,-0.65
53.286,52.903,-0.55,-0.55,-1.42,-1.42
53.29097,52.90723,0.39,0.39,-0.35,-0.35
53.29097,52.90723,0,0.26,-0.39,-0.23
53.30345,52.91784,-0.48,0.24,-0.33,-0.61
53.31173,52.92488,-0.52,-0.26,-1.17,-0.85
53.31173,52.92488,-0.64,0.08,-0.48,-0.76
53.31422,52.927,0.46,0.46,-0.5,-0.5
53.31539,52.928,0.53,0.53,-0.36,-0.36
53.31539,52.928,0.16,0.42,-0.43,-0.26
53.3295,52.94,0.42,0.42,-0.97,-0.97
53.36272,52.96826,-1.16,-0.44,-0.62,-0.9
53.36272,52.96826,-0.61,-0.35,-1.17,-0.85
53.37418,52.978,0.09,0.35,-0.43,-0.26
53.37653,52.98,0.35,0.35,-0.46,-0.46
53.37653,52.98,-0.14,0.12,-0.64,-0.43
53.40833,53.00705,-0.06,0.2,-0.79,-0.54
53.40833,53.00705,-0.62,0.1,-0.34,-0.62
53.43531,53.03,0.15,0.15,-0.67,-0.67
53.43649,53.031,0.42,0.42,-0.54,-0.54
53.43649,53.031,-0.03,0.23,-0.7,-0.47
53.43677,53.03124,-0.84,-0.12,-0.69,-0.97
53.43677,53.03124,0.06,0.32,-0.77,-0.53
53.45064,53.04304,0.35,NaN,-0.21,NaN
53.45432,53.04617,0.69,0.69,-0.42,-0.42
53.45432,53.04617,0.82,1.06,-0.31,-0.34
53.45801,53.04931,0.8,NaN,-0.59,NaN
53.4617,53.05244,0.45,NaN,-0.25,NaN
53.46538,53.05558,0.66,0.66,-0.38,-0.38
53.46538,53.05558,-0.14,0.58,-0.49,-0.77
53.46906,53.0587,0.06,NaN,-0.8,NaN
53.47293,53.062,0.18,0.18,-0.54,-0.54
53.48012,53.06811,0.47,0.73,-0.1,0
53.48381,53.07125,0.32,NaN,0.07,NaN
53.48381,53.07125,0.37,0.63,-0.34,-0.19
53.48749,53.07438,0.31,NaN,0.19,NaN
53.48749,53.07438,0.53,0.79,-0.1,0
53.49118,53.07752,0.21,0.47,-0.36,-0.2
53.49485,53.08065,0.44,0.7,-0.2,-0.08
53.49854,53.08378,0.37,0.63,-0.21,-0.09
53.50223,53.08692,0.29,0.55,-0.26,-0.13
53.51437,53.09725,0.1,0.1,-0.63,-0.63
53.51643,53.099,-0.15,-0.15,-0.84,-0.84
53.52455,53.10591,-0.14,0.12,-0.79,-0.54
53.53337,53.11341,-0.07,0.19,-0.9,-0.63
53.53337,53.11341,-0.63,0.09,-0.2,-0.48
53.54466,53.12301,-0.18,0.08,-0.9,-0.63
53.56771,53.14261,-0.09,0.17,-0.85,-0.59
53.56934,53.144,0.31,0.31,-0.45,-0.45
53.58195,53.15472,0.12,0.12,-0.47,-0.47
53.58195,53.15472,-0.19,0.07,-0.59,-0.39
53.58195,53.15472,0.03,0.29,-0.45,-0.28
53.58462,53.157,-0.45,-0.45,-0.9,-0.9
53.58487,53.15721,-0.02,0.24,-0.87,-0.61
53.58487,53.15721,-0.58,0.14,-0.32,-0.6
53.58921,53.1609,0.49,0.49,-0.4,-0.4
53.58921,53.1609,-0.15,0.11,-0.45,-0.28
53.5901,53.16166,-0.85,NaN,-0.6,NaN
53.5901,53.16166,-0.31,-0.05,-0.65,-0.43
53.59124,53.16263,0.13,0.39,-0.73,-0.5
53.60138,53.17125,0.42,0.42,-0.66,-0.66
53.62765,53.1936,-0.37,-0.11,-0.6,-0.39
53.63145,53.19683,0,0.26,-0.82,-0.56
53.64576,53.209,0.46,0.46,-0.49,-0.49
53.67951,53.23771,-0.86,-0.14,-0.31,-0.59
53.67951,53.23771,0.03,0.29,-0.72,-0.49
53.69766,53.25315,-0.14,0.12,-0.9,-0.63
53.69925,53.2545,0.63,0.63,-0.34,-0.34
53.70689,53.261,0.59,0.59,-0.46,-0.46
53.7261,53.27734,-0.53,0.19,-0.07,-0.35
