56.35,3.41
56.36,3.13
56.36,3.48
56.36,3.3
56.36,3.34
56.36,3.29
56.36,3.44
56.49,1.68
56.51,3.27
56.52,3.27
56.53,3.29
56.55,3.35
56.55,3.32
56.57,3.35
56.59,3.4
56.61,3.4
56.61,3.35
56.62,3.38
56.64,3.14
56.65,3.21
56.72,3.12
56.77,2.81
57,3.71
57.08,3.32
57.22,3.61
57.4,3.64
57.41,3.72
57.42,2.45
57.53,3.65
57.53,3.48
57.55,3.85
57.6,3.69
57.6,3.45
57.85,3.21
57.93,3.37
58.04,2.97
58.22,2.83
58.42,3.24
58.65,3.33
58.88,3.32
58.97,3.29
59.21,3.2
59.3,2.88
59.47,3.05
59.55,2.53
59.55,3.23
59.69,2.94
59.69,2.71
59.86,2.43
59.95,2.25
60.04,2.56
60.22,2.3
60.7,2.38
60.72,2.55
60.86,2.13
60.87,2.11
61.07,1.92
61.28,2.24
61.29,2.18
61.3,2.52
61.3,2.13
61.34,2.32
61.39,2.29
61.44,2.11
61.48,1.89
61.5,2.16
61.57,2.15
61.65,2.02
61.78,2.1
61.87,2.18
61.96,2.14
62.06,2.05
62.15,1.93
62.25,2.2
62.25,1.92
62.34,1.67
62.48,2.04
62.49,1.63
62.53,1.94
62.59,1.49
62.6,1.93
62.62,1.9
62.66,1.91
62.68,1.42
62.72,1.82
62.77,1.74
62.81,1.81
62.86,1.64
62.88,1.89
62.94,1.66
62.94,1.65
62.95,1.87
63,2.3
63.03,1.64
63.07,1.99
63.09,1.94
63.12,2
63.14,1.76
63.15,1.55
63.16,2.13
63.2,2.15
63.22,1.87
63.25,2.1
63.28,1.92
63.3,2.13
63.34,2.26
63.35,2.12
63.39,2.19
63.41,2.07
63.42,2.11
63.46,2.32
63.46,2.16
63.47,1.98
63.52,1.79
63.52,1.92
63.56,2.12
63.59,1.69
63.59,1.99
63.62,1.94
63.63,1.86
63.66,2
63.7,2.12
63.73,1.8
63.73,1.94
63.77,2.1
63.79,2
63.79,1.74
63.8,1.91
63.85,1.86
63.85,2.15
63.86,2.28
63.9,2.12
63.92,1.87
63.94,1.76
63.95,1.59
63.99,2.1
63.99,1.99
63.99,1.86
64.01,2
64.04,1.98
64.05,1.8
64.07,2.19
64.1,1.89
64.13,1.89
64.14,1.78
64.17,2.14
64.19,1.5
64.2,1.98
64.22,1.78
64.24,1.71
64.25,1.54
64.26,1.78
64.27,1.74
64.3,1.24
64.31,1.71
64.36,1.48
64.38,1.61
64.41,1.38
64.43,1.84
64.44,1.69
64.47,1.54
64.48,1.57
64.49,1.82
64.5,1.27
64.52,1.58
64.55,1.39
64.55,1.62
64.59,1.39
64.6,1.55
64.65,1.41
64.7,1.19
64.7,1.34
64.73,1.4
64.76,1.08
64.77,0.87
64.78,0.93
64.79,1.11
64.8,1.16
64.8,0.84
64.83,1.91
64.83,0.4
64.86,0.84
64.86,1.26
64.89,1.25
64.9,1.58
64.91,1.26
64.93,1.04
64.94,1.53
64.95,1.55
64.97,2.22
64.98,2.52
64.99,2.09
65.01,2.31
65.02,2.2
65.04,3.28
65.05,3.34
65.05,3.13
65.06,3.07
65.06,3.48
65.07,2.89
65.08,3.14
65.08,2.95
65.09,3.22
65.1,3.12
65.1,2.86
65.1,2.64
65.11,3.19
65.13,2.63
65.13,3.11
65.14,2.21
65.16,2.82
65.16,3
65.17,3.07
65.17,2.89
65.18,2.97
65.19,3.05
65.2,2.89
65.22,3.06
65.25,2.78
65.26,2.78
65.41,2.86
65.41,2.87
65.52,2.77
65.59,2.99
65.6,2.82
65.7,2.41
65.71,2.71
65.82,2.62
65.89,2.91
65.96,2.86
65.96,3
65.99,3.19
66,3.06
66.02,2.8
66.04,2.94
66.05,2.89
66.07,2.9
66.08,2.92
66.1,3.01
66.1,2.85
66.11,2.97
66.13,3.09
66.15,2.81
66.17,2.89
66.18,2.92
66.2,2.93
66.21,2.8
66.22,3.04
66.24,3
66.25,3.16
66.27,3.25
66.27,2.89
66.29,3.03
66.29,3.09
66.31,3
66.34,2.92
66.35,3.1
66.37,3.02
66.37,2.99
66.41,3.13
66.42,3.16
66.5,2.97
66.51,2.63
66.71,3.1
66.82,3.33
66.85,3.12
67.04,3.16
67.26,3.19
67.4,2.85
67.48,3.1
67.58,2.92
67.58,2.74
67.74,2.54
67.76,2.47
67.78,2.88
67.79,2.95
67.82,2.91
67.86,2.58
