66.253,-0.16,0.4
66.283,-0.55,0.84
66.286,-0.17,1.26
66.311,-0.42,1.25
66.322,-0.1,1.58
66.34,-0.47,1.26
66.355,0.01,1.04
66.369,0.1,1.53
66.379,-0.14,1.55
66.41,0.69,2.52
66.418,0.37,2.09
66.432,0.62,2.31
66.447,0.34,2.2
66.464,-0.07,3.28
66.468,-0.07,3.34
66.472,-0.12,3.13
66.431,-0.08,3.07
66.482,0.29,3.48
66.489,-0.15,2.89
66.495,0.04,3.14
66.496,-0.23,2.95
66.507,-0.07,3.12
66.51,-0.2,2.64
66.519,0.12,3.19
66.527,-0.27,2.63
66.533,-0.17,3.11
66.536,-0.29,2.21
66.545,-0.39,3
66.553,-0.23,3.07
66.554,-0.11,2.97
66.562,-0.41,3.05
66.571,-0.23,2.89
66.574,-0.34,3.06
66.585,-0.5,2.78
66.601,-0.53,2.7
66.679,-0.49,2.86
66.855,-0.36,2.41
67.073,-0.1,2.86
67.1,-0.01,3.06
67.116,-0.05,2.8
67.129,-0.15,2.94
67.141,-0.27,2.89
67.156,-0.07,2.9
67.165,-0.18,2.92
67.179,-0.11,2.85
67.188,-0.36,2.97
67.203,-0.05,3.09
67.217,-0.1,2.81
67.229,-0.02,2.89
67.24,-0.1,2.92
67.253,0.07,2.93
67.259,-0.05,2.8
67.263,0.13,3.04
67.278,0.01,3
67.291,0.23,3.16
67.301,0.11,3.25
67.315,0.09,3.03
67.328,0.03,3
67.353,-0.03,2.92
67.363,0.26,3.1
67.373,0.08,3.02
67.376,-0.18,2.99
67.402,0.19,3.13
67.413,0.07,3.16
67.472,-0.26,2.63
67.7,-0.24,3.33
67.865,-0.17,3.16
68.052,-0.31,3.19
68.258,-0.65,3.1
68.444,-0.38,2.95
68.651,-0.64,2.47
68.837,-0.87,2.58
18.691,1.72,2.23
20.485,1.65,2.78
20.485,1.69,2.84
20.64,1.64,2.22
22.175,1.71,2.15
22.541,1.81,3.13
22.541,1.72,2.86
24.412,1.45,2.23
24.779,1.41,2.08
27.016,1.22,2.03
28.298,1.15,1.75
28.298,1.26,1.76
28.855,1.26,2.28
29.412,1.4,2.17
31.465,1.5,2.47
31.693,1.13,2.23
31.921,1.1,2.22
32.14,1.24,2.38
32.375,1.33,2.25
32.906,1.23,2.59
32.906,1.32,2.68
33.081,0.9,2.38
33.081,0.89,2.35
34,1.16,2.32
35.213,0.93,2.19
35.406,1.17,2.62
35.406,1.23,2.65
35.406,1.37,2.71
35.82,1.24,2.69
37.063,0.3,2.13
39.688,-0.01,2.04
40.156,0.25,2.08
44.92,0.19,2.57
45.776,0.14,2.18
46.439,0.34,2.1
46.937,0.47,2.25
47.302,0.19,2.08
48.338,0.38,1.89
48.415,0.08,1.94
48.632,0.08,1.98
49.311,-0.03,1.88
50.033,-0.04,2.08
51.124,-0.06,2.15
52.049,0.04,2.05
53.071,-0.31,1.96
53.388,-0.43,1.93
53.704,-0.27,1.76
54.009,-0.39,2.02
54.458,-0.45,1.82
54.467,-0.38,1.98
54.593,-0.43,1.73
54.73,-0.46,1.87
54.741,-0.49,1.78
54.867,-0.61,1.91
55.337,-0.12,1.46
55.759,-0.47,1.26
55.882,-0.38,1.39
56.147,-0.21,1.46
56.269,-0.32,1.2
56.332,-0.13,1.41
56.462,-0.54,1.67
57.141,-0.32,1.86
57.653,-0.08,2.35
57.665,-0.37,2.33
57.698,-0.13,2.43
57.731,-0.22,2.65
57.752,-0.31,2.57
57.764,-0.24,2.91
57.796,-0.28,2.95
57.829,-0.39,2.66
58.181,-0.28,3.26
58.8,-0.31,3.43
58.898,-0.39,3.13
59.077,-0.25,3.41
60.17,-0.29,3.65
60.326,-0.41,3.45
61.984,0.14,3.23
62.073,-0.41,2.71
62.186,0.07,2.43
62.307,-0.09,2.56
62.827,-0.35,2.55
62.979,-0.26,2.11
63.076,-0.64,1.92
63.76,-0.71,1.89
65.267,-0.24,2
65.515,-0.5,2.1
65.691,0.14,2.14
66.504,0.2,3.22
66.547,-0.35,2.82
66.61,-0.58,2.78
66.679,-0.2,2.87
66.756,-0.01,2.99
66.958,-0.32,2.62
67.014,-0.29,2.91
67.09,-0.25,3.19
67.177,-0.26,3.01
67.718,-0.07,3.12
67.317,-0.07,3.09
34.954,1.15,1.91
35.015,1.18,1.88
35.05,1.07,2.09
35.086,1.16,1.87
35.158,1.14,1.89
35.959,1.44,2.49
36.089,1.61,2.52
36.118,1.5,2.54
36.136,1.48,2.47
36.184,1.45,2.28
36.283,1.15,2.43
36.51,0.7,2.31
36.543,0.36,2.15
36.589,0.22,1.61
36.611,0.74,1.89
36.636,1.36,2.19
36.769,1.42,2.22
37.931,0.57,2
40.978,0.3,2.13
41.155,0.39,2.24
41.575,0.08,2.17
42.415,0.67,1.76
42.555,0.52,1.83
42.695,0.51,1.91
42.999,0.82,2.02
43.675,0.74,1.82
44.375,0.44,1.94
45.075,0.55,1.88
46.102,0.6,1.64
53.254,-0.2,1.37
55.282,0.02,0.89
56.02,-0.04,1.38
57.287,-0.05,1.68
59.367,-0.03,3.12
59.553,0.03,2.81
59.592,-0.27,2.45
60.048,-0.13,3.37
60.774,0.07,3.29
61.604,0.01,2.88
61.82,-0.17,2.89
62.244,0.06,2.25
63.30,-0.12,2.24
64.544,-0.26,1.66
64.683,-0.81,1.55
65.482,-0.29,1.59
65.662,-0.45,1.89
65.771,-0.58,1.78
65.951,-0.15,1.82
66.248,-0.05,1.91
66.394,0.44,2.22
66.559,-0.32,2.89
66.721,-0.44,2.77
66.86,-0.49,2.71
67.073,-0.15,3
67.303,-0.29,2.89
67.465,-0.27,2.97
67.618,-0.58,3.1
68.381,-0.6,2.92
68.178,-0.55,2.85
68.381,-0.33,2.74
68.588,-0.56,2.54
68.713,-0.39,2.88
